ds,temp,humi,precipitation,rain,snowfall,weathercode,wind,press
2025-02-25,-9.354166646798452,59.0,0.0,0.0,0.0,0.25,3.187500004967054,1000.0333353678384
2025-02-26,-6.622916683554649,66.70833333333333,0.0,0.0,0.0,1.0,4.845833331346512,999.9958368937173
2025-02-27,-6.2083333643774194,66.25,0.0,0.0,0.0,0.0,4.61249998708566,1002.1833343505859
2025-02-28,-4.727083330353102,62.458333333333336,0.0,0.0,0.0,0.8333333333333334,5.0,1002.279167175293
2025-03-01,-1.4000000109275181,71.66666666666667,36.30262427766102,0.0,0.0,2.5,8.98333340883255,1001.3916600545249
2025-03-02,-1.1956521651667098,83.82608695652173,0.02608695691046507,0.008695652303488358,0.015217391369135483,21.956521739130434,6.5304347846819,995.0695641559104
2025-03-03,-0.476086959566759,89.26086956521739,43.05809775708907,0.0,0.033478260688159775,23.782608695652176,8.695652236109195,985.5956500509511
2025-03-04,1.1958333334575098,92.29166666666667,0.2125000013038516,0.06666666828095913,0.10208333190530539,41.75,13.129166603088379,976.7708307902018
2025-03-05,1.1318181778558276,78.5,0.10454545339400118,0.027272728017785332,0.05409090796654874,18.636363636363637,17.245454398068514,977.5272688432174
2025-03-06,4.291666686534882,92.91666666666667,0.09791666781529783,0.09166666803260642,0.002916666679084301,33.833333333333336,17.6875,977.0208358764648
2025-03-07,7.129166759550571,72.25,0.0,0.0,0.0,1.9583333333333333,17.92083328962326,986.2124964396158
2025-03-08,3.7500000496705375,72.58333333333333,0.0,0.0,0.0,0.5,8.066666622956594,995.8791656494141
2025-03-09,5.7333333392937975,64.08333333333333,0.0,0.0,0.0,0.5833333333333334,10.81666668256124,991.5666681925455
2025-03-10,4.079166667846342,60.666666666666664,0.0,0.0,0.0,2.375,8.797916690508524,992.3000005086263
2025-03-11,6.554166714350383,72.04166666666667,0.008333333457509676,0.008333333457509676,0.0,7.0,12.829166611035665,981.1875
2025-03-12,7.317391333372696,86.65217391304348,0.18260869513387265,0.18260869513387265,0.0,14.304347826086957,8.204347776330035,977.5739109205163
2025-03-13,7.079166690508525,85.20833333333333,0.004166666728754838,0.004166666728754838,0.0,4.5,12.245833377043406,981.3708318074545
2025-03-14,9.462500015894571,77.75,0.2541666701436043,0.2541666701436043,0.0,28.0,22.90416673819224,973.2708358764648
2025-03-15,0.22083333227783442,63.041666666666664,0.0,0.0,0.0,1.875,7.508333312968413,991.4499944051107
2025-03-16,-0.491304361625858,63.21739130434783,0.0,0.0,0.0,0.30434782608695654,8.126086950302124,987.4347773012908
2025-03-17,-2.166666661699613,62.916666666666664,0.08333333488553762,0.0,0.05833333327124516,31.25,10.745833357175192,984.283332824707
2025-03-18,-3.4749999990065894,52.416666666666664,0.0,0.0,0.0,0.75,5.775000015894572,991.8750025431315
2025-03-19,-0.6304347877917083,75.26086956521739,0.03913043504175932,0.017391304606976715,0.015217391045197197,15.478260869565217,14.29130452612172,991.1695636251699
2025-03-20,2.7956521708680238,65.56521739130434,0.0,0.0,0.0,0.43478260869565216,11.017391246298084,996.7173992654551
2025-03-21,4.500000004967053,67.66666666666667,0.0,0.0,0.0,2.5416666666666665,10.966666678587595,998.3291651407877
2025-03-22,1.4249999982615311,54.875,0.0,0.0,0.0,0.9166666666666666,12.254166642824808,1008.9624938964845
2025-03-23,0.6022727326913313,45.68181818181818,69.4935466342845,0.0,0.0,0.0,7.586363662372936,1012.227275501598
2025-03-24,4.089583380458255,58.916666666666664,0.0,0.0,0.0,1.4583333333333333,11.93749988079071,1007.6333363850912
2025-03-25,3.5249999910593033,85.20833333333333,0.21666667082657418,0.21666667082657418,0.0,45.25,14.629166722297668,995.9958318074545
2025-03-26,2.7304347701694653,88.21739130434783,0.008695652303488358,0.008695652303488358,0.0,7.173913043478261,5.026086942009304,990.55652120839
2025-03-27,4.495833297570546,89.91666666666667,32.50169914620117,0.058333334202567734,0.0,11.083333333333334,7.912500003973643,992.2624944051107
2025-03-28,6.156521755716075,85.17391304347827,0.004347826151744179,0.004347826151744179,0.0,4.434782608695652,4.108695641807888,995.0652173913044
2025-03-29,6.974999939401944,74.66666666666667,0.0,0.0,0.0,0.6666666666666666,4.550000011920929,998.6583353678385
2025-03-30,6.978260833284129,67.47826086956522,0.0,0.0,0.0,1.6521739130434783,5.973913120186848,996.304347826087
2025-03-31,9.09374996026357,58.625,0.0,0.0,0.0,2.7916666666666665,8.266666690508524,996.6333312988281
2025-04-01,8.462499996026358,70.29166666666667,0.316666666418314,0.316666666418314,0.0,18.5,11.587499976158142,995.1541748046875
2025-04-02,8.495833337306976,68.33333333333333,0.10833333432674408,0.10833333432674408,0.0,15.541666666666666,13.200000166893005,993.8750025431315
2025-04-03,8.320454456589438,60.13636363636363,0.0,0.0,0.0,1.1818181818181819,9.254545450210571,993.6454523259944
2025-04-04,8.99999996026357,57.625,0.0,0.0,0.0,1.4166666666666667,14.279166638851166,983.4583307902018
2025-04-05,3.874999995032946,63.416666666666664,0.06458333460614085,0.04583333432674408,0.011666666716337202,21.041666666666668,9.510416666666666,980.6999918619791
2025-04-06,-2.0375000055258474,83.375,0.5749999998758236,0.0,0.4024999961256981,72.66666666666667,19.30416663487752,983.1499989827474
2025-04-07,-1.4479166576638818,87.29166666666667,0.5374999993170301,0.004166666728754838,0.37333332747220993,52.583333333333336,11.724999964237213,983.2666625976562
2025-04-08,-1.665217373682105,91.8695652173913,0.17608695704004038,0.0,0.1247826082550961,33.0,9.93478256723155,983.40869140625
2025-04-09,-2.216666659961144,77.0,0.17916666809469461,0.0,0.1254166659588615,46.083333333333336,14.791666666666666,980.4833323160807
2025-04-10,-1.816666648723185,81.5,29.262516861559273,0.004166666728754838,0.020416666753590107,24.75,8.845833266153932,979.908332824707
2025-04-11,-1.034782600791558,84.82608695652173,0.0,0.0,0.0,2.652173913043478,9.086956552837206,981.360863727072
2025-04-12,-0.10833332935969035,73.33333333333333,0.033333334140479565,0.0,0.02333333312223355,17.125,12.566666603088379,984.7375005086263
2025-04-13,2.730434777943984,74.82608695652173,0.08913043562484824,0.0,0.06695652170025784,16.47826086956522,5.9217391052971715,991.4869543987771
2025-04-14,5.850000054885943,65.08333333333333,0.0,0.0,0.0,1.0416666666666667,10.375000019868214,999.7791646321615
2025-04-15,11.013043465821639,58.91304347826087,0.0,0.0,0.0,2.5217391304347827,12.843478244283926,999.7347836701766
2025-04-16,13.099999845027924,55.166666666666664,0.0,0.0,0.0,0.5833333333333334,6.504166632890701,1004.6208292643229
2025-04-17,12.417391279469365,62.69565217391305,0.0,0.0,0.0,3.0,10.178260844686758,1001.839135211447
2025-04-18,16.064583381017048,64.91666666666667,0.004166666728754838,0.004166666728754838,0.0,3.7916666666666665,8.772916674613954,995.2666600545248
2025-04-19,17.79166654745738,59.75,0.0416666679084301,0.0416666679084301,0.0,8.75,10.887499968210856,992.1416727701823
2025-04-20,17.608695610709812,48.21739130434783,38.44160985251058,0.0,0.0,0.0,11.604347726573115,990.8130440090014
2025-04-21,17.4666668176651,43.916666666666664,0.0,0.0,0.0,1.5416666666666667,12.420833230018614,990.6041666666666
2025-04-22,17.81250003973643,45.625,0.02291666700815161,0.020833333643774193,0.0,4.833333333333333,8.375,992.5750045776367
2025-04-23,17.833333293596905,54.541666666666664,0.008333333457509676,0.008333333457509676,0.0,3.6666666666666665,9.787500063578287,991.7583312988281
2025-04-24,15.452173979386039,50.130434782608695,0.0,0.0,0.0,0.8695652173913043,9.626086960668149,989.0782682999321
2025-04-25,12.545833349227905,53.25,0.15000000223517418,0.15000000223517418,0.0,10.083333333333334,11.087499976158142,985.099993387858
2025-04-26,4.440909060564908,43.81818181818182,0.0,0.0,0.0,1.8181818181818181,16.84090898253701,988.3363647460938
2025-04-27,2.7333332803100348,51.458333333333336,0.004166666728754838,0.0,0.005833333358168602,7.791666666666667,14.041666666666666,995.4208348592123
2025-04-28,4.912500058921675,41.083333333333336,0.0,0.0,0.0,1.5833333333333333,12.78333338101705,1000.5666707356769
2025-04-29,7.679166694482167,58.125,26.55106668216976,0.06666666766007741,0.0,16.916666666666668,15.395833293596903,988.8500061035156
2025-04-30,8.395652211230734,66.78260869565217,0.04782608799312426,0.04782608799312426,0.0,19.695652173913043,13.052173925482709,988.0260858950408
2025-05-01,6.458333373069763,85.29166666666667,0.9041666504926978,0.8624999858438969,0.0,42.0,9.637500067551931,985.9333241780599
2025-05-02,3.6791666820645332,78.29166666666667,0.29999999764064944,0.06666666797051828,0.16333333402872086,30.458333333333332,15.86666668454806,988.3250045776367
2025-05-03,7.7173913406289145,67.56521739130434,0.026086957396372505,0.021739131082659183,0.0,7.739130434782608,11.882608745409096,983.2347889775815
2025-05-04,12.07916651169459,72.79166666666667,0.07916666970898707,0.07916666970898707,0.0,10.083333333333334,9.158333400885263,978.6749979654948
2025-05-05,11.432608791019605,71.1304347826087,0.05652174029661262,0.05652174029661262,0.0,11.043478260869565,17.42391298128211,979.3739146356997
2025-05-06,6.591666579246521,61.791666666666664,0.012500000186264513,0.012500000186264513,0.0,8.375,12.845833341280619,989.6083297729492
2025-05-07,9.041666686534882,57.291666666666664,31.09640133187068,0.008333333457509676,0.0,3.625,7.358333388964335,987.1250025431315
2025-05-08,6.704166650772095,68.875,0.008333333457509676,0.008333333457509676,0.0,3.75,10.275000035762785,986.9458312988281
2025-05-09,6.121739138727603,59.65217391304348,0.0,0.0,0.0,2.0434782608695654,10.15217399597168,989.5347820779551
2025-05-10,6.150000065565109,66.54166666666667,0.0,0.0,0.0,2.5416666666666665,10.879166722297668,987.7624969482422
