ds,temp,humi,precipitation,rain,snowfall,weathercode,wind,press
2019-06-05,14.840909220955588,86.68181818181819,36.78436139592753,0.004545454613187096,0.0,4.7272727272727275,5.872727188197049,1006.6954484419391
2019-06-06,13.887500007947287,90.625,0.029166667411724728,0.029166667411724728,0.0,6.958333333333333,6.333333318432172,1008.3791681925455
2019-06-07,14.866666634877523,84.79166666666667,0.0,0.0,0.0,3.0,6.779166625191768,1005.2666651407877
2019-06-08,13.354166626930237,87.625,0.0,0.0,0.0,2.9166666666666665,6.4499999185403185,1005.5958353678385
2019-06-09,13.573913159577742,86.91304347826087,37.3001845597733,0.004347826151744179,0.0,5.0,6.3434782339178994,1006.7869528065557
2019-06-10,13.418750007947287,83.58333333333333,0.0,0.0,0.0,2.5,6.820833335320155,1007.3124974568685
2019-06-11,12.189742130692379,82.20833333333333,0.0,0.0,0.0,0.875,5.383333345254262,1006.6541620890301
2019-06-12,13.387500007947287,89.04166666666667,0.0,0.0,0.0,2.9166666666666665,6.283333326379458,1006.9333394368488
2019-06-13,13.635416626930237,89.125,0.008333333457509676,0.008333333457509676,0.0,6.833333333333333,9.35833328962326,1006.1083374023438
2019-06-14,15.637499968210856,91.625,0.3250000048428774,0.3250000048428774,0.0,27.875,7.083333283662796,1002.2958272298179
2019-06-15,16.273913176163383,88.3913043478261,0.17391304801339688,0.17826087448907935,0.0,28.26086956521739,9.352173950361168,999.7260901409646
2019-06-16,14.821739072385041,85.43478260869566,0.23913044126137442,0.23913044126137442,0.0,34.69565217391305,6.913043457528819,1000.7347757090695
2019-06-17,13.976190430777413,78.85714285714286,0.0,0.0,0.0,0.8571428571428571,8.366666623524257,1005.4285743350074
2019-06-18,14.504166642824808,96.125,23.603836563637643,0.09583333476136129,0.0,20.958333333333332,6.187500079472859,1003.9458389282225
2019-06-19,15.87083331743876,88.33333333333333,0.004166666728754838,0.004166666728754838,0.0,3.4583333333333335,6.2708332886298495,1000.4499994913737
2019-06-20,14.504347801208496,87.1304347826087,0.48260869830846786,0.48260869830846786,0.0,18.956521739130434,9.347826190616773,1000.1695583177651
2019-06-21,15.981249868869781,80.08333333333333,0.0,0.0,0.0,1.0,8.254166801770529,1002.2541707356771
2019-06-22,14.695652173913043,85.69565217391305,26.50155265969741,0.0,0.0,2.0,6.339130494905555,1004.4956505816916
2019-06-23,15.22608707262122,87.65217391304348,0.06521739324797755,0.06521739324797755,0.0,12.782608695652174,5.6521739260010095,1004.8217348845109
2019-06-24,16.129166682561237,89.125,0.025000000062088173,0.025000000062088173,0.0,6.416666666666667,4.697916639347871,1008.4750035603842
2019-06-25,16.479166706403095,89.91666666666667,0.004166666728754838,0.004166666728754838,0.0,5.0,6.366666571547587,1010.7208353678385
2019-06-26,17.15000009536743,93.29166666666667,33.342409083888334,0.0,0.0,3.0,5.854166706403096,1006.279167175293
2019-06-27,16.859091065146707,85.18181818181819,0.0,0.0,0.0,2.1363636363636362,10.8636362769387,1000.222733931108
2019-06-28,14.090476217724028,78.71428571428571,0.0,0.0,0.0,1.9047619047619047,9.409523804982504,1000.7285708472842
2019-06-29,13.295833309491476,79.875,0.07500000204890966,0.07500000204890966,0.0,19.0,9.258333305517832,999.0333379109701
2019-06-30,15.012500087420145,94.08333333333333,0.3416666698952516,0.3416666698952516,0.0,28.708333333333332,6.833333343267441,996.0583368937174
2019-07-01,14.893478269162385,89.30434782608695,0.004347826151744179,0.004347826151744179,0.0,4.869565217391305,7.152173944141554,999.3086972443954
2019-07-02,14.679166714350382,88.54166666666667,0.03750000055879354,0.03750000055879354,0.0,20.958333333333332,7.252083331346512,1002.5041656494141
2019-07-03,17.012500047683712,89.0,0.010416666821887093,0.008333333457509676,0.0,6.375,9.875000059604645,1004.5458272298179
2019-07-04,16.93913049283235,88.65217391304348,0.17826087222151135,0.17826087222151135,0.0,17.956521739130434,10.260869523753291,1002.0956580120583
2019-07-05,17.665217192276664,83.69565217391305,0.0,0.0,0.0,1.391304347826087,9.863043391186258,1002.4782608695652
2019-07-06,17.08749993642171,83.66666666666667,0.0,0.0,0.0,1.5833333333333333,8.18333334227403,1006.1166661580404
2019-07-07,17.158333381017048,87.04166666666667,0.0,0.0,0.0,1.1666666666666667,5.52083329980572,1008.904167175293
2019-07-08,17.57083336512248,88.625,0.0,0.0,0.0,1.1666666666666667,6.250000004967053,1007.3916651407877
2019-07-09,17.775000015894573,84.04166666666667,0.0,0.0,0.0,1.5,5.037499994039535,1007.0208333333334
2019-07-10,17.663636164231733,79.45454545454545,0.0,0.0,0.0,1.7272727272727273,5.922727254304019,1009.5772788307881
2019-07-11,17.57727271860296,82.5909090909091,0.0,0.0,0.0,3.0,7.461363651535728,1007.1136335893111
2019-07-12,17.878260778344195,90.04347826086956,0.5782608678159507,0.5782608678159507,0.0,34.91304347826087,5.352173950361169,998.7913048785666
2019-07-13,18.912500143051147,85.625,0.012500000186264513,0.012500000186264513,0.0,9.0,6.762499968210856,997.9749984741211
2019-07-14,17.61739142044731,91.65217391304348,0.10434782796579858,0.10434782796579858,0.0,30.130434782608695,5.9391303580740225,1000.5869565217391
2019-07-15,18.770833253860474,87.875,0.012500000186264513,0.012500000186264513,0.0,8.875,4.570833273231983,1005.6707337209
2019-07-16,19.30624981721242,81.5,28.00020884423503,0.033333333830038704,0.0,10.833333333333334,7.6833333894610405,1008.8958307902018
2019-07-17,18.195833206176758,89.16666666666667,0.0,0.0,0.0,2.9166666666666665,5.391666620969772,1008.0958302815756
2019-07-18,19.269565333490785,94.34782608695652,0.07391304490358933,0.07391304490358933,0.0,25.956521739130434,8.330434840658437,1005.6304347826087
2019-07-19,20.933333317438763,91.66666666666667,0.033333333830038704,0.033333333830038704,0.0,18.458333333333332,6.691666642824809,1004.5500005086263
2019-07-20,21.952173730601434,88.34782608695652,0.026086957234403362,0.026086957234403362,0.0,10.869565217391305,7.421739101409912,1007.5913032863451
2019-07-21,21.427777820163303,91.66666666666667,0.6500000117553605,0.6500000117553605,0.0,22.5,14.622222264607748,1006.1333346896702
2019-07-22,20.888235204360065,95.58823529411765,0.2617647106594899,0.25294118067797494,0.0,45.705882352941174,10.229411707204932,995.1176578297335
2019-07-23,21.1291667620341,94.91666666666667,0.020833333643774186,0.020833333643774186,0.0,10.625,6.183333300054073,997.5666580200195
2019-07-24,22.368749896685284,90.79166666666667,0.07500000142802794,0.07500000142802794,0.0,14.541666666666666,5.808333292603493,999.6583353678385
2019-07-25,21.385714213053387,90.04761904761905,0.26190476474307833,0.2571428599102156,0.0,24.428571428571427,10.904761836642312,1001.2761898949033
2019-07-26,21.73913043478261,87.26086956521739,0.05217391414486844,0.05217391414486844,0.0,15.478260869565217,6.98695653417836,999.899997877038
2019-07-27,21.65416653951009,91.25,0.0,0.0,0.0,2.5,6.9708333015441895,1000.7624944051108
2019-07-28,23.60000006357829,91.45833333333333,0.0,0.0,0.0,2.25,5.808333334823449,1002.5250066121417
2019-07-29,23.6875,94.29166666666667,0.13333333376795053,0.13333333376795053,0.0,17.583333333333332,7.208333293596904,1000.3958409627279
2019-07-30,23.908695718516473,93.08695652173913,27.9851545374087,0.017391304606976715,0.0,11.26086956521739,9.35652176193569,997.7391277810801
2019-07-31,24.209090839732777,90.63636363636364,0.049999999051744286,0.049999999051744286,0.0,8.727272727272727,5.3272727077657525,998.9727283824574
2019-08-01,24.491304314654805,86.95652173913044,0.0,0.0,0.0,2.217391304347826,5.9086956420670385,1002.1086903447692
2019-08-02,25.37499984105428,80.125,0.004166666728754838,0.004166666728754838,0.0,3.5,7.133333350221316,1004.5291697184244
2019-08-03,24.4104167620341,75.375,0.0,0.0,0.0,2.3333333333333335,7.35416663189729,1007.9624938964845
2019-08-04,23.96086958180303,85.3913043478261,26.423382056983552,0.0,0.0,2.1739130434782608,6.152173830115276,1006.9826076341712
2019-08-05,24.834782641866934,88.26086956521739,0.02173913075872089,0.02173913075872089,0.0,12.695652173913043,5.865217398042264,1006.621743907099
2019-08-06,24.447916706403095,89.83333333333333,0.0,0.0,0.0,2.5416666666666665,6.033333331346512,1006.7666702270508
2019-08-07,23.858333349227905,89.20833333333333,0.23541667126119137,0.2291666722546021,0.0,15.916666666666666,7.7583334147930145,1005.6083399454751
2019-08-08,22.065217391304348,98.65217391304348,1.0956521711271743,1.0956521711271743,0.0,48.91304347826087,10.530434670655625,1001.2478292713995
2019-08-09,20.22083330154419,87.75,0.6791666674738129,0.6791666674738129,0.0,24.458333333333332,12.558333377043406,1003.6249974568685
2019-08-10,19.795652389526367,77.47826086956522,29.01055958539449,0.0,0.0,2.6956521739130435,7.495652136595353,1007.5347767705505
2019-08-11,18.7666666507721,82.875,0.004166666728754838,0.004166666728754838,0.0,4.75,9.012499968210856,1007.5916595458986
2019-08-12,18.81249992052714,94.95833333333333,0.3187500045945247,0.31250000434617203,0.0,24.208333333333332,3.729166619479656,1004.2791620890301
2019-08-13,19.37499992052714,96.41666666666667,0.9291666646798452,0.9291666646798452,0.0,33.875,8.125000049670538,1004.4499969482422
2019-08-14,20.471739271412726,81.95652173913044,0.0,0.0,0.0,1.8695652173913044,11.2478259957355,1003.0869591754416
2019-08-15,21.445833206176758,85.29166666666667,0.17500000322858492,0.17500000322858492,0.0,19.333333333333332,9.612500011920929,997.3791656494141
2019-08-16,21.549999809265138,88.6,0.5300000101327896,0.5300000101327896,0.0,24.1,13.499999904632569,988.7399963378906
2019-08-17,20.27916669845581,92.5,0.2916666741172473,0.2916666741172473,0.0,35.583333333333336,13.675000210603079,992.1249974568685
2019-08-18,20.97083314259847,84.04166666666667,28.0246697924287,0.0,0.0,0.5,12.320833345254263,1000.2916692097982
2019-08-19,19.90833330154419,86.20833333333333,0.0,0.0,0.0,2.5,5.033333373566468,1007.2749989827474
2019-08-20,19.549999793370564,89.95833333333333,0.004166666728754838,0.004166666728754838,0.0,4.541666666666667,6.374999987582366,1008.3708394368488
2019-08-21,18.47272725538774,89.0909090909091,0.03636363724415952,0.03636363724415952,0.0,16.09090909090909,10.827272740277376,1006.7863630814986
2019-08-22,18.447826053785242,96.43478260869566,39.07383826748019,3.58260863436305,0.0,50.869565217391305,11.895652294158936,1002.3608663807745
2019-08-23,19.00416660308838,92.70833333333333,0.3500000014901161,0.3500000014901161,0.0,36.166666666666664,6.533333241939545,1001.1291707356771
2019-08-24,17.604166467984516,88.0,0.1625000030423204,0.1625000030423204,0.0,23.0,6.49999996026357,1005.2458318074545
2019-08-25,18.8695651344631,85.0,0.013043478455232538,0.013043478455232538,0.0,5.739130434782608,6.9347825750060705,1007.6391309655231
2019-08-26,18.4999999585359,91.0,22.027306483399617,0.07391304360783618,0.0,14.565217391304348,6.617391399715258,1009.09130859375
2019-08-27,18.77916669845581,97.29166666666667,0.7958333355685075,0.7958333355685075,0.0,52.166666666666664,10.091666658719381,1007.6208343505859
2019-08-28,20.020833253860474,87.125,0.14583333705862364,0.14583333705862364,0.0,16.875,10.025000055631002,1003.1333363850912
